               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 124,            0.020368,            0.026927,           0.0023247,             0.94086,             0.98519,             0.97515,              0.6719,            0.021826,            0.031731,           0.0034108,           0.0067555,           0.0067555,           0.0067555
                 125,            0.021594,            0.028119,           0.0028669,             0.94036,             0.97507,             0.97922,             0.70701,            0.020919,             0.03007,           0.0051813,           0.0067101,           0.0067101,           0.0067101
                 126,            0.021973,            0.028389,            0.002844,             0.94212,             0.97933,             0.98588,             0.68573,            0.021642,            0.032267,           0.0033468,           0.0066647,           0.0066647,           0.0066647
                 127,            0.021568,             0.02941,           0.0029072,             0.93521,             0.98091,             0.97464,             0.66789,            0.021283,            0.032241,           0.0037035,           0.0066191,           0.0066191,           0.0066191
                 128,            0.021651,            0.029846,           0.0031907,             0.94385,             0.97242,             0.98228,             0.67551,            0.020976,            0.032052,           0.0042291,           0.0065734,           0.0065734,           0.0065734
                 129,            0.020954,            0.027835,           0.0026247,             0.93471,             0.98283,             0.98035,             0.68871,            0.021112,             0.03048,           0.0042412,           0.0065276,           0.0065276,           0.0065276
                 130,            0.021478,            0.029138,           0.0032863,             0.93443,             0.97001,             0.97598,             0.66017,            0.020934,            0.033253,           0.0051973,           0.0064816,           0.0064816,           0.0064816
                 131,            0.022249,            0.028165,           0.0029164,             0.93217,              0.9741,             0.97899,             0.68705,            0.019397,            0.029913,           0.0037157,           0.0064356,           0.0064356,           0.0064356
                 132,            0.022198,            0.029207,           0.0032216,             0.93359,             0.97842,             0.97452,             0.66673,            0.020767,            0.031745,           0.0040046,           0.0063895,           0.0063895,           0.0063895
                 133,            0.021489,            0.028309,            0.002989,             0.93694,             0.98009,              0.9768,             0.67705,            0.020482,            0.030865,           0.0046254,           0.0063432,           0.0063432,           0.0063432
                 134,            0.021257,            0.027911,           0.0028986,             0.93017,             0.97998,             0.97634,             0.67505,            0.021952,            0.031769,           0.0038401,           0.0062969,           0.0062969,           0.0062969
                 135,            0.021945,            0.028582,           0.0030035,              0.9422,             0.96522,             0.98276,             0.68032,            0.021322,            0.031578,           0.0070825,           0.0062505,           0.0062505,           0.0062505
