               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  58,            0.014477,            0.012353,          0.00023765,             0.99438,             0.99146,             0.99463,             0.89814,            0.010881,            0.010527,          0.00022106,           0.0092219,           0.0092219,           0.0092219
                  59,            0.014186,              0.0123,          0.00022987,             0.99534,             0.98975,             0.99461,             0.89519,            0.010703,            0.010617,            0.000221,           0.0091952,           0.0091952,           0.0091952
                  60,            0.014604,            0.012326,           0.0002373,             0.99243,             0.99196,             0.99456,             0.89246,            0.010917,            0.010605,          0.00021628,           0.0091681,           0.0091681,           0.0091681
                  61,            0.013984,            0.012167,          0.00022617,             0.99629,             0.98952,             0.99455,             0.89988,            0.010781,            0.010578,          0.00020954,           0.0091406,           0.0091406,           0.0091406
                  62,            0.014208,            0.012189,          0.00022565,             0.99608,             0.99001,             0.99448,              0.8927,            0.011051,            0.010649,           0.0002138,           0.0091127,           0.0091127,           0.0091127
                  63,            0.014349,            0.012321,          0.00023354,             0.99486,             0.99122,              0.9945,             0.89272,             0.01083,            0.010587,          0.00020701,           0.0090844,           0.0090844,           0.0090844
                  64,            0.014057,            0.012051,          0.00022072,             0.99533,              0.9905,             0.99453,             0.89395,            0.010747,            0.010572,          0.00020896,           0.0090557,           0.0090557,           0.0090557
                  65,            0.014092,            0.012353,          0.00022333,             0.99511,             0.99098,             0.99448,             0.89854,            0.010739,             0.01055,          0.00020505,           0.0090266,           0.0090266,           0.0090266
                  66,            0.014182,            0.012296,           0.0002224,              0.9951,              0.9905,             0.99456,             0.89758,            0.010645,            0.010474,           0.0002075,           0.0089972,           0.0089972,           0.0089972
                  67,            0.013719,            0.011804,          0.00021877,             0.99413,             0.99172,             0.99436,             0.89743,             0.01058,            0.010567,          0.00020335,           0.0089673,           0.0089673,           0.0089673
                  68,            0.013782,            0.012245,          0.00021181,             0.99438,             0.99122,             0.99457,             0.89543,            0.010553,            0.010352,           0.0001977,           0.0089371,           0.0089371,           0.0089371
                  69,            0.013657,            0.012097,          0.00021248,             0.99608,             0.99074,             0.99456,             0.90088,            0.010547,            0.010375,          0.00019787,           0.0089065,           0.0089065,           0.0089065
                  70,             0.01389,            0.011967,           0.0002079,             0.99535,             0.99074,             0.99457,             0.90181,            0.010492,            0.010419,          0.00019937,           0.0088755,           0.0088755,           0.0088755
                  71,            0.013856,            0.011977,          0.00021292,             0.99366,             0.99341,             0.99459,             0.89512,            0.010652,            0.010525,          0.00019646,           0.0088442,           0.0088442,           0.0088442
                  72,            0.013797,            0.011955,          0.00020285,             0.99608,             0.99122,             0.99449,             0.90023,            0.010407,            0.010454,          0.00019835,           0.0088124,           0.0088124,           0.0088124
                  73,            0.013343,            0.011932,          0.00019811,             0.99462,             0.99196,             0.99455,             0.90012,            0.010341,            0.010286,          0.00018685,           0.0087804,           0.0087804,           0.0087804
                  74,             0.01338,            0.011795,          0.00020303,             0.99657,             0.99123,             0.99452,             0.90442,            0.010345,             0.01029,          0.00018781,           0.0087479,           0.0087479,           0.0087479
                  75,            0.013709,            0.011974,          0.00020279,             0.99535,             0.99098,             0.99463,             0.89575,            0.010283,            0.010346,          0.00019167,           0.0087151,           0.0087151,           0.0087151
                  76,            0.013651,            0.011847,          0.00019906,             0.99486,             0.99123,             0.99462,             0.90334,             0.01043,             0.01034,          0.00018947,            0.008682,            0.008682,            0.008682
                  77,            0.013145,            0.011535,          0.00019167,             0.99294,             0.99389,             0.99461,              0.9052,            0.010332,            0.010212,          0.00018005,           0.0086485,           0.0086485,           0.0086485
                  78,            0.013287,            0.011688,          0.00019595,             0.99534,             0.99123,             0.99454,             0.90459,            0.010319,            0.010218,          0.00018009,           0.0086146,           0.0086146,           0.0086146
                  79,            0.013449,            0.011768,          0.00018921,             0.99583,             0.99098,             0.99451,             0.90338,            0.010293,            0.010288,          0.00018389,           0.0085805,           0.0085805,           0.0085805
