               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  68,            0.013446,           0.0084782,                   0,             0.99778,             0.99999,               0.995,             0.88593,            0.010908,           0.0070118,                   0,           0.0089371,           0.0089371,           0.0089371
                  69,            0.013976,           0.0082994,                   0,                   1,                   1,               0.995,             0.89377,            0.010026,           0.0064756,                   0,           0.0089065,           0.0089065,           0.0089065
                  70,            0.014105,           0.0084861,                   0,                   1,                   1,               0.995,              0.9146,           0.0091952,           0.0065915,                   0,           0.0088755,           0.0088755,           0.0088755
                  71,            0.014397,           0.0087517,                   0,                   1,                   1,               0.995,             0.91472,           0.0093607,           0.0062921,                   0,           0.0088442,           0.0088442,           0.0088442
                  72,            0.013213,           0.0083225,                   0,                   1,                   1,               0.995,             0.91291,           0.0091348,           0.0062743,                   0,           0.0088124,           0.0088124,           0.0088124
                  73,            0.013873,           0.0081646,                   0,             0.99778,                   1,               0.995,             0.90681,           0.0092887,           0.0064783,                   0,           0.0087804,           0.0087804,           0.0087804
                  74,             0.01355,           0.0079627,                   0,                   1,                   1,               0.995,             0.89412,            0.009682,            0.006458,                   0,           0.0087479,           0.0087479,           0.0087479
                  75,            0.013724,           0.0084194,                   0,                   1,                   1,               0.995,             0.91623,           0.0087326,           0.0061155,                   0,           0.0087151,           0.0087151,           0.0087151
                  76,            0.013855,           0.0086137,                   0,                   1,                   1,               0.995,             0.90211,           0.0089301,           0.0062868,                   0,            0.008682,            0.008682,            0.008682
                  77,             0.01382,           0.0085203,                   0,                   1,                   1,               0.995,             0.90653,           0.0096039,           0.0063776,                   0,           0.0086485,           0.0086485,           0.0086485
                  78,              0.0137,           0.0085156,                   0,                   1,             0.99999,               0.995,             0.91185,           0.0092456,           0.0061289,                   0,           0.0086146,           0.0086146,           0.0086146
                  79,            0.013039,           0.0081885,                   0,                   1,                   1,               0.995,             0.90091,           0.0098796,           0.0062552,                   0,           0.0085805,           0.0085805,           0.0085805
                  80,            0.012313,           0.0074843,                   0,             0.99557,                   1,               0.995,             0.90266,           0.0091927,           0.0060267,                   0,           0.0085459,           0.0085459,           0.0085459
                  81,            0.013081,           0.0080111,                   0,                   1,                   1,               0.995,             0.90915,           0.0089494,           0.0059222,                   0,           0.0085111,           0.0085111,           0.0085111
                  82,            0.012254,           0.0078347,                   0,             0.99999,                   1,               0.995,             0.88784,            0.009663,           0.0060248,                   0,           0.0084759,           0.0084759,           0.0084759
                  83,             0.01214,           0.0074777,                   0,                   1,                   1,               0.995,             0.90924,            0.009326,           0.0062372,                   0,           0.0084404,           0.0084404,           0.0084404
                  84,            0.012248,           0.0079395,                   0,                   1,             0.99777,               0.995,             0.89919,           0.0091509,           0.0062963,                   0,           0.0084046,           0.0084046,           0.0084046
                  85,            0.012785,           0.0078245,                   0,                   1,                   1,               0.995,              0.9126,           0.0089176,           0.0060526,                   0,           0.0083684,           0.0083684,           0.0083684
                  86,            0.013233,           0.0081491,                   0,                   1,                   1,               0.995,             0.91465,           0.0091584,           0.0061281,                   0,           0.0083319,           0.0083319,           0.0083319
                  87,            0.012633,           0.0078879,                   0,                   1,                   1,               0.995,             0.90587,            0.009238,           0.0061137,                   0,           0.0082952,           0.0082952,           0.0082952
                  88,            0.012208,           0.0077338,                   0,                   1,                   1,               0.995,              0.9109,           0.0093511,           0.0059949,                   0,           0.0082581,           0.0082581,           0.0082581
                  89,            0.012512,           0.0077565,                   0,                   1,                   1,               0.995,             0.91211,           0.0088553,           0.0058669,                   0,           0.0082207,           0.0082207,           0.0082207
                  90,            0.013152,           0.0084552,                   0,                   1,                   1,               0.995,              0.9184,           0.0094657,           0.0061353,                   0,            0.008183,            0.008183,            0.008183
                  91,            0.012432,           0.0078017,                   0,                   1,                   1,               0.995,             0.92237,           0.0083795,           0.0058294,                   0,            0.008145,            0.008145,            0.008145
                  92,            0.011946,           0.0076554,                   0,                   1,                   1,               0.995,             0.91586,           0.0089255,           0.0059472,                   0,           0.0081068,           0.0081068,           0.0081068
                  93,            0.012106,           0.0076099,                   0,                   1,                   1,               0.995,             0.90962,           0.0090129,           0.0059056,                   0,           0.0080682,           0.0080682,           0.0080682
                  94,            0.012419,           0.0077496,                   0,                   1,                   1,               0.995,             0.91616,           0.0085327,           0.0060091,                   0,           0.0080294,           0.0080294,           0.0080294
                  95,            0.011626,           0.0071514,                   0,                   1,                   1,               0.995,             0.91374,           0.0088662,           0.0061304,                   0,           0.0079903,           0.0079903,           0.0079903
                  96,            0.011193,           0.0075248,                   0,                   1,                   1,               0.995,             0.91623,           0.0087414,           0.0059133,                   0,           0.0079509,           0.0079509,           0.0079509
                  97,            0.011696,           0.0076789,                   0,                   1,                   1,               0.995,             0.91852,           0.0088191,           0.0058175,                   0,           0.0079112,           0.0079112,           0.0079112
                  98,            0.012359,           0.0077273,                   0,                   1,                   1,               0.995,             0.92087,           0.0088686,           0.0059253,                   0,           0.0078713,           0.0078713,           0.0078713
                  99,            0.012444,           0.0076807,                   0,                   1,                   1,               0.995,             0.91341,           0.0097922,           0.0062941,                   0,           0.0078311,           0.0078311,           0.0078311
                 100,            0.011466,           0.0074821,                   0,                   1,                   1,               0.995,             0.90934,           0.0086748,           0.0059287,                   0,           0.0077907,           0.0077907,           0.0077907
                 101,            0.011092,           0.0071187,                   0,                   1,                   1,               0.995,             0.91724,           0.0087072,           0.0059799,                   0,             0.00775,             0.00775,             0.00775
                 102,            0.011448,           0.0073769,                   0,                   1,                   1,               0.995,             0.92063,           0.0083294,           0.0056859,                   0,           0.0077091,           0.0077091,           0.0077091
                 103,            0.011514,           0.0072745,                   0,                   1,                   1,               0.995,             0.90319,             0.00935,            0.005981,                   0,           0.0076679,           0.0076679,           0.0076679
                 104,            0.011517,           0.0074336,                   0,                   1,                   1,               0.995,             0.91546,           0.0080904,           0.0055926,                   0,           0.0076265,           0.0076265,           0.0076265
                 105,            0.011199,           0.0074928,                   0,                   1,                   1,               0.995,             0.92506,           0.0081506,           0.0056034,                   0,           0.0075848,           0.0075848,           0.0075848
                 106,            0.010869,           0.0070395,                   0,                   1,                   1,               0.995,             0.91907,           0.0086552,           0.0056585,                   0,            0.007543,            0.007543,            0.007543
                 107,            0.011076,           0.0071454,                   0,                   1,                   1,               0.995,             0.91612,           0.0081568,           0.0056222,                   0,           0.0075009,           0.0075009,           0.0075009
                 108,            0.010926,           0.0072987,                   0,                   1,                   1,               0.995,             0.91592,           0.0084283,             0.00566,                   0,           0.0074585,           0.0074585,           0.0074585
                 109,            0.010253,           0.0069269,                   0,                   1,                   1,               0.995,             0.91562,            0.008025,           0.0055168,                   0,            0.007416,            0.007416,            0.007416
                 110,            0.011378,           0.0072508,                   0,                   1,                   1,               0.995,             0.91392,           0.0085282,           0.0057426,                   0,           0.0073733,           0.0073733,           0.0073733
                 111,            0.011292,           0.0072633,                   0,                   1,                   1,               0.995,              0.9202,           0.0084066,           0.0056816,                   0,           0.0073303,           0.0073303,           0.0073303
                 112,            0.011126,           0.0073031,                   0,                   1,                   1,               0.995,             0.91492,           0.0090585,            0.005684,                   0,           0.0072872,           0.0072872,           0.0072872
                 113,            0.010846,           0.0072559,                   0,                   1,                   1,               0.995,             0.91835,           0.0083201,           0.0055354,                   0,           0.0072438,           0.0072438,           0.0072438
                 114,            0.010572,           0.0071277,                   0,                   1,                   1,               0.995,             0.92119,           0.0081319,           0.0053577,                   0,           0.0072003,           0.0072003,           0.0072003
                 115,            0.011243,           0.0071725,                   0,                   1,                   1,               0.995,              0.9188,           0.0085193,            0.005531,                   0,           0.0071566,           0.0071566,           0.0071566
                 116,           0.0099359,           0.0070042,                   0,                   1,                   1,               0.995,             0.92676,           0.0082971,           0.0055387,                   0,           0.0071127,           0.0071127,           0.0071127
