               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  61,            0.014464,            0.012699,          0.00034822,             0.95235,             0.94338,             0.94196,             0.76533,            0.011185,            0.010698,          0.00024038,           0.0091406,           0.0091406,           0.0091406
                  62,            0.015055,            0.012771,          0.00031315,             0.94332,             0.95888,             0.92854,             0.77444,            0.011101,            0.010698,          0.00024544,           0.0091127,           0.0091127,           0.0091127
                  63,            0.014599,            0.012694,          0.00039279,             0.96644,              0.9422,             0.94006,             0.77123,            0.011074,            0.010689,          0.00023398,           0.0090844,           0.0090844,           0.0090844
                  64,            0.014404,             0.01248,          0.00034007,             0.93908,             0.93077,             0.93256,             0.76445,             0.01128,            0.010783,          0.00023252,           0.0090557,           0.0090557,           0.0090557
                  65,            0.015322,            0.013191,          0.00035282,             0.92474,             0.96025,             0.93978,             0.76678,            0.011187,            0.010697,          0.00023363,           0.0090266,           0.0090266,           0.0090266
                  66,            0.014719,            0.012811,          0.00032521,             0.92977,              0.9514,              0.9415,              0.7831,            0.011133,            0.010635,          0.00023275,           0.0089972,           0.0089972,           0.0089972
                  67,            0.014497,            0.012474,          0.00034516,              0.9391,             0.96735,             0.94796,             0.78381,            0.011053,            0.010668,          0.00023499,           0.0089673,           0.0089673,           0.0089673
                  68,            0.014384,            0.012791,          0.00029959,             0.92434,              0.9622,             0.94324,             0.78284,            0.010841,            0.010526,          0.00021523,           0.0089371,           0.0089371,           0.0089371
                  69,            0.014488,            0.012677,          0.00035073,             0.93584,             0.96228,             0.93069,             0.75156,            0.010804,            0.010504,           0.0002279,           0.0089065,           0.0089065,           0.0089065
                  70,             0.01426,            0.012349,          0.00031263,             0.94949,             0.96832,             0.94673,              0.7852,            0.010798,             0.01041,          0.00022565,           0.0088755,           0.0088755,           0.0088755
                  71,            0.014455,            0.012454,          0.00033523,             0.94705,             0.96205,             0.93259,             0.78367,            0.010917,            0.010586,          0.00022188,           0.0088442,           0.0088442,           0.0088442
                  72,            0.014187,            0.012456,          0.00028515,             0.93734,             0.96232,             0.93533,             0.79454,            0.010882,            0.010486,          0.00020031,           0.0088124,           0.0088124,           0.0088124
                  73,            0.013699,            0.012428,          0.00028359,             0.95192,              0.9692,             0.94892,              0.7773,             0.01076,            0.010343,          0.00019794,           0.0087804,           0.0087804,           0.0087804
                  74,            0.014194,            0.012402,          0.00029952,             0.90973,             0.95456,             0.93678,             0.75438,             0.01083,            0.010418,          0.00021318,           0.0087479,           0.0087479,           0.0087479
                  75,            0.013929,            0.012397,          0.00032766,             0.94825,              0.9693,             0.94876,             0.78538,            0.010616,            0.010391,          0.00022907,           0.0087151,           0.0087151,           0.0087151
                  76,            0.014319,            0.012323,          0.00029251,             0.93338,             0.96204,             0.92937,             0.77988,            0.010801,            0.010421,           0.0002141,            0.008682,            0.008682,            0.008682
                  77,            0.013892,             0.01211,          0.00032484,              0.9539,             0.96518,             0.94574,             0.77296,            0.010739,            0.010415,          0.00020838,           0.0086485,           0.0086485,           0.0086485
                  78,            0.013936,            0.012214,          0.00030751,             0.94936,             0.95194,             0.93922,             0.77498,            0.010588,            0.010326,          0.00020941,           0.0086146,           0.0086146,           0.0086146
                  79,            0.013994,            0.012219,          0.00025482,             0.94007,             0.96966,              0.9409,             0.77854,            0.010619,            0.010375,          0.00021286,           0.0085805,           0.0085805,           0.0085805
                  80,            0.014091,            0.012457,          0.00032106,             0.94469,             0.95437,             0.92874,             0.78309,            0.010634,            0.010316,          0.00022177,           0.0085459,           0.0085459,           0.0085459
                  81,            0.013672,            0.012327,          0.00023758,             0.95249,             0.95096,             0.94339,             0.78132,            0.010572,             0.01021,          0.00019381,           0.0085111,           0.0085111,           0.0085111
                  82,            0.013809,            0.012128,          0.00036263,             0.95215,             0.96965,             0.94612,             0.79649,            0.010617,            0.010311,          0.00020764,           0.0084759,           0.0084759,           0.0084759
                  83,            0.013849,            0.012287,          0.00027241,               0.951,             0.96942,             0.95105,             0.80132,            0.010501,            0.010166,          0.00019543,           0.0084404,           0.0084404,           0.0084404
                  84,            0.013346,            0.011928,          0.00027726,             0.95252,             0.95171,             0.94394,             0.78031,            0.010587,            0.010277,          0.00018891,           0.0084046,           0.0084046,           0.0084046
                  85,            0.013255,            0.012126,          0.00039961,             0.94976,             0.96074,             0.94781,             0.77567,            0.010407,            0.010235,          0.00019659,           0.0083684,           0.0083684,           0.0083684
