               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  82,            0.013617,            0.012074,          0.00037393,             0.98267,              0.9884,              0.9774,             0.82199,            0.010587,             0.01033,          0.00021292,           0.0084759,           0.0084759,           0.0084759
                  83,            0.013371,            0.012109,          0.00028276,             0.97475,             0.98135,             0.96481,             0.82106,            0.010529,            0.010225,          0.00019124,           0.0084404,           0.0084404,           0.0084404
                  84,            0.013202,            0.011989,          0.00034848,             0.96232,             0.97612,             0.96447,             0.81665,            0.010425,             0.01011,          0.00021099,           0.0084046,           0.0084046,           0.0084046
                  85,            0.013313,            0.012088,          0.00034431,              0.9661,             0.97417,             0.97448,             0.80831,            0.010433,            0.010117,          0.00019667,           0.0083684,           0.0083684,           0.0083684
                  86,            0.013189,            0.011897,          0.00033362,             0.95867,             0.97715,             0.96708,             0.80938,            0.010445,            0.010276,          0.00018863,           0.0083319,           0.0083319,           0.0083319
                  87,            0.013039,            0.011981,           0.0002592,             0.94884,             0.96869,             0.96166,             0.81079,            0.010451,            0.010221,          0.00018567,           0.0082952,           0.0082952,           0.0082952
                  88,            0.013223,            0.011905,          0.00025533,             0.93154,             0.95904,             0.94242,             0.80723,             0.01043,             0.01017,          0.00019262,           0.0082581,           0.0082581,           0.0082581
                  89,            0.013373,            0.012112,          0.00035985,              0.9669,             0.95879,             0.95399,             0.81803,            0.010389,            0.010183,          0.00020094,           0.0082207,           0.0082207,           0.0082207
                  90,            0.012871,            0.011898,          0.00025396,             0.95789,             0.96711,             0.95764,             0.80156,            0.010388,            0.010147,           0.0001764,            0.008183,            0.008183,            0.008183
                  91,            0.012967,            0.011996,          0.00024592,             0.96075,             0.96601,             0.94858,             0.81597,            0.010427,            0.010148,          0.00017635,            0.008145,            0.008145,            0.008145
                  92,            0.013201,            0.011896,          0.00026111,             0.96539,             0.96708,             0.95469,             0.79736,            0.010359,            0.010182,           0.0001894,           0.0081068,           0.0081068,           0.0081068
                  93,            0.013191,            0.011939,          0.00028927,             0.95489,             0.97688,             0.96912,             0.80744,            0.010248,            0.010044,          0.00018711,           0.0080682,           0.0080682,           0.0080682
                  94,            0.012885,            0.012078,          0.00027452,             0.95398,             0.96942,             0.95367,             0.81328,            0.010276,            0.010102,          0.00017301,           0.0080294,           0.0080294,           0.0080294
                  95,            0.013239,            0.011982,          0.00029341,             0.96697,             0.97433,              0.9718,             0.82555,            0.010292,            0.010102,          0.00018636,           0.0079903,           0.0079903,           0.0079903
                  96,            0.013181,            0.012009,           0.0002881,             0.98207,             0.97388,             0.97504,             0.82269,            0.010274,            0.010036,          0.00018327,           0.0079509,           0.0079509,           0.0079509
                  97,            0.012963,             0.01189,          0.00030935,             0.96789,              0.9736,             0.97079,             0.81945,            0.010323,            0.010058,          0.00019632,           0.0079112,           0.0079112,           0.0079112
                  98,            0.012861,            0.011765,          0.00030101,             0.96565,             0.97414,             0.96125,             0.81589,            0.010249,            0.010049,          0.00017361,           0.0078713,           0.0078713,           0.0078713
                  99,            0.012576,            0.011612,          0.00026074,              0.9602,             0.96613,             0.95363,             0.80256,            0.010279,            0.010038,          0.00017269,           0.0078311,           0.0078311,           0.0078311
                 100,            0.013104,            0.011867,          0.00032155,             0.97024,              0.9831,             0.97577,             0.81721,            0.010273,            0.010071,          0.00019059,           0.0077907,           0.0077907,           0.0077907
                 101,             0.01237,            0.011714,          0.00029346,             0.97809,              0.9831,             0.98027,             0.83566,            0.010226,             0.00994,          0.00016541,             0.00775,             0.00775,             0.00775
                 102,            0.012476,            0.011452,          0.00029124,             0.97555,             0.96601,             0.96538,              0.8117,            0.010234,            0.010007,          0.00016641,           0.0077091,           0.0077091,           0.0077091
                 103,            0.012882,            0.011839,          0.00026557,             0.97001,             0.98337,             0.97013,             0.82057,            0.010278,            0.010039,          0.00017217,           0.0076679,           0.0076679,           0.0076679
                 104,            0.012798,            0.011677,          0.00030021,             0.97209,             0.98283,             0.97113,              0.8182,            0.010245,            0.010034,          0.00017336,           0.0076265,           0.0076265,           0.0076265
                 105,            0.012672,            0.011664,          0.00027883,             0.97452,             0.98214,             0.97703,             0.82053,            0.010162,           0.0099726,          0.00017914,           0.0075848,           0.0075848,           0.0075848
                 106,            0.012309,             0.01158,           0.0002791,             0.94752,             0.96183,             0.94458,             0.81462,            0.010179,           0.0099184,          0.00017061,            0.007543,            0.007543,            0.007543
                 107,            0.012337,             0.01157,          0.00025445,             0.95588,             0.98386,             0.97429,             0.82152,            0.010113,           0.0099609,          0.00016204,           0.0075009,           0.0075009,           0.0075009
                 108,            0.012369,            0.011538,          0.00028572,             0.95297,             0.99193,             0.97584,             0.81394,            0.010136,           0.0099559,          0.00016426,           0.0074585,           0.0074585,           0.0074585
                 109,            0.012548,             0.01177,          0.00033784,             0.94154,              0.9736,             0.95946,              0.8189,            0.010121,           0.0098895,          0.00016878,            0.007416,            0.007416,            0.007416
                 110,            0.012429,            0.011717,          0.00027553,             0.95797,             0.98456,              0.9721,             0.82801,            0.010202,           0.0099257,          0.00016089,           0.0073733,           0.0073733,           0.0073733
                 111,            0.012367,            0.011309,          0.00027453,             0.96175,             0.97651,              0.9686,             0.82841,            0.010097,           0.0098746,            0.000163,           0.0073303,           0.0073303,           0.0073303
                 112,            0.012098,            0.011468,          0.00020726,             0.96827,             0.97347,             0.95335,             0.83054,            0.010135,           0.0098955,          0.00014924,           0.0072872,           0.0072872,           0.0072872
                 113,            0.012299,            0.011614,          0.00025869,             0.98077,             0.98925,             0.97788,             0.83415,            0.010242,           0.0099358,          0.00015549,           0.0072438,           0.0072438,           0.0072438
                 114,            0.012407,            0.011535,          0.00025897,             0.97351,              0.9822,             0.97521,              0.8327,             0.01005,           0.0098477,          0.00015575,           0.0072003,           0.0072003,           0.0072003
                 115,            0.012149,             0.01141,          0.00026047,             0.95735,             0.96808,             0.94813,             0.82393,            0.010009,            0.009785,          0.00015672,           0.0071566,           0.0071566,           0.0071566
                 116,            0.012156,             0.01144,          0.00023569,              0.9655,             0.97517,             0.95668,             0.82428,            0.010064,           0.0099017,          0.00015198,           0.0071127,           0.0071127,           0.0071127
                 117,            0.012031,             0.01137,          0.00025678,             0.97957,             0.98986,             0.97924,             0.82869,            0.010046,           0.0098445,          0.00015439,           0.0070686,           0.0070686,           0.0070686
                 118,            0.012039,            0.011271,          0.00026326,             0.97012,             0.98403,             0.96407,             0.83613,           0.0099791,             0.00977,          0.00015563,           0.0070243,           0.0070243,           0.0070243
                 119,            0.011976,            0.011304,          0.00023381,             0.96165,             0.97676,             0.96573,             0.83047,            0.010037,           0.0097995,          0.00015287,           0.0069799,           0.0069799,           0.0069799
                 120,            0.011979,            0.011376,           0.0002792,             0.95942,             0.97713,             0.97214,             0.82685,            0.010019,           0.0098237,          0.00015154,           0.0069353,           0.0069353,           0.0069353
                 121,            0.012336,            0.011686,          0.00026628,             0.96287,               0.976,             0.97715,             0.84398,            0.010009,           0.0098564,          0.00015515,           0.0068906,           0.0068906,           0.0068906
                 122,            0.012059,            0.011377,          0.00024605,             0.96038,             0.98435,             0.97587,             0.83849,           0.0099534,           0.0097674,          0.00015444,           0.0068457,           0.0068457,           0.0068457
                 123,            0.011849,            0.011434,          0.00027863,             0.95975,             0.96674,             0.95641,             0.81971,           0.0099699,            0.009794,          0.00014454,           0.0068006,           0.0068006,           0.0068006
                 124,            0.011792,            0.011224,           0.0002382,             0.96268,             0.97639,             0.96153,             0.81448,           0.0099457,            0.009814,           0.0001448,           0.0067555,           0.0067555,           0.0067555
                 125,            0.011997,            0.011602,          0.00030815,             0.95979,              0.9771,             0.97202,             0.83093,           0.0099779,           0.0097805,          0.00015335,           0.0067101,           0.0067101,           0.0067101
                 126,            0.011677,            0.011164,          0.00027669,             0.97881,              0.9909,             0.98005,             0.82968,           0.0098976,           0.0097213,          0.00014318,           0.0066647,           0.0066647,           0.0066647
                 127,            0.011821,            0.011404,          0.00027678,             0.95794,             0.99217,             0.97627,             0.83134,           0.0098445,           0.0096751,          0.00014104,           0.0066191,           0.0066191,           0.0066191
                 128,            0.011678,            0.011187,          0.00017994,             0.97363,             0.98345,             0.97645,             0.83904,           0.0098882,           0.0097108,          0.00013851,           0.0065734,           0.0065734,           0.0065734
                 129,             0.01179,            0.011186,          0.00029632,             0.98316,             0.98864,             0.97938,             0.84325,           0.0098074,           0.0096796,          0.00014512,           0.0065276,           0.0065276,           0.0065276
                 130,            0.011754,            0.011425,          0.00023114,             0.98273,             0.98888,             0.97673,             0.84501,           0.0098017,           0.0097281,          0.00013774,           0.0064816,           0.0064816,           0.0064816
                 131,            0.011595,            0.011186,          0.00018101,             0.98327,             0.98852,             0.97892,              0.8468,           0.0097964,            0.009725,          0.00013766,           0.0064356,           0.0064356,           0.0064356
                 132,            0.011661,            0.011292,          0.00024852,             0.96984,             0.98374,             0.97181,             0.83526,           0.0098186,           0.0097812,          0.00013591,           0.0063895,           0.0063895,           0.0063895
                 133,            0.011389,            0.010992,          0.00024237,              0.9617,             0.97676,             0.96678,             0.84235,            0.009826,           0.0096811,          0.00013521,           0.0063432,           0.0063432,           0.0063432
                 134,            0.011504,            0.011232,           0.0002376,             0.96766,             0.97408,             0.96131,             0.82994,           0.0097955,           0.0096727,          0.00013475,           0.0062969,           0.0062969,           0.0062969
                 135,             0.01151,            0.011171,          0.00020418,             0.98293,             0.98889,             0.97985,             0.82983,           0.0098037,           0.0096547,          0.00013287,           0.0062505,           0.0062505,           0.0062505
                 136,            0.011604,            0.011351,          0.00025915,             0.97083,             0.98913,             0.97915,             0.83895,           0.0098147,           0.0096847,          0.00013963,            0.006204,            0.006204,            0.006204
