               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  47,            0.028488,            0.033574,           0.0041859,              0.9197,             0.95592,             0.96744,             0.63072,            0.026117,            0.032018,           0.0033967,           0.0094879,           0.0094879,           0.0094879
                  48,            0.028526,            0.035069,           0.0043327,             0.93271,             0.93584,             0.94306,             0.61297,            0.028095,            0.035601,           0.0029093,           0.0094659,           0.0094659,           0.0094659
                  49,             0.03022,             0.03488,           0.0044248,             0.89124,             0.99484,             0.97203,             0.68315,            0.022656,            0.030779,           0.0040165,           0.0094434,           0.0094434,           0.0094434
                  50,            0.028578,            0.034331,           0.0044243,             0.88939,             0.98035,              0.9641,             0.63261,            0.025756,             0.03479,           0.0040694,           0.0094205,           0.0094205,           0.0094205
                  51,            0.028018,            0.033744,           0.0039815,             0.89768,             0.99448,             0.98257,             0.65144,            0.022795,            0.031184,           0.0029064,           0.0093971,           0.0093971,           0.0093971
                  52,            0.027852,            0.034287,           0.0037645,             0.98114,             0.93956,             0.98789,             0.64097,            0.024797,            0.031618,           0.0033171,           0.0093733,           0.0093733,           0.0093733
                  53,             0.02926,            0.035084,           0.0043056,             0.92815,             0.97717,              0.9844,             0.66246,            0.023967,            0.031499,           0.0026732,           0.0093491,           0.0093491,           0.0093491
                  54,            0.027867,            0.034282,           0.0037067,             0.92996,              0.9011,             0.97143,             0.63744,            0.025525,            0.033149,           0.0036496,           0.0093245,           0.0093245,           0.0093245
                  55,            0.027604,            0.034553,           0.0044612,             0.92863,             0.96434,              0.9767,             0.64813,            0.024124,            0.033778,           0.0048535,           0.0092995,           0.0092995,           0.0092995
                  56,            0.027068,             0.03352,           0.0040386,             0.92214,             0.93817,             0.96431,             0.66241,            0.023757,            0.032757,           0.0047269,            0.009274,            0.009274,            0.009274
                  57,            0.026894,            0.033264,           0.0043282,             0.89516,             0.93244,             0.96254,             0.65104,            0.023184,            0.034317,           0.0038286,           0.0092481,           0.0092481,           0.0092481
                  58,            0.027387,            0.033717,           0.0038904,              0.9262,             0.97398,             0.97983,             0.63936,            0.024684,            0.033983,           0.0039853,           0.0092219,           0.0092219,           0.0092219
                  59,            0.026958,            0.033391,           0.0036291,             0.93723,              0.9906,             0.98552,             0.66051,            0.026582,            0.034475,           0.0029654,           0.0091952,           0.0091952,           0.0091952
                  60,             0.02652,            0.033767,           0.0037298,             0.93236,              0.9821,              0.9785,             0.64766,            0.025962,            0.033474,             0.00312,           0.0091681,           0.0091681,           0.0091681
                  61,            0.026263,            0.032597,           0.0035969,              0.8915,             0.99534,             0.98057,               0.651,            0.023282,            0.030928,           0.0032461,           0.0091406,           0.0091406,           0.0091406
                  62,            0.028464,             0.03362,           0.0044013,              0.9298,              0.9919,             0.98013,             0.65486,            0.023974,            0.032833,           0.0030931,           0.0091127,           0.0091127,           0.0091127
                  63,            0.028615,            0.035135,           0.0040716,             0.93102,             0.94218,             0.97421,             0.63673,            0.024974,            0.035156,           0.0034486,           0.0090844,           0.0090844,           0.0090844
                  64,            0.026216,            0.032731,            0.003781,             0.94315,             0.94882,             0.96649,             0.63395,            0.026373,            0.035551,           0.0025532,           0.0090557,           0.0090557,           0.0090557
