               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  62,            0.022289,            0.011715,                   0,             0.99714,             0.99714,              0.9922,             0.80173,            0.016547,           0.0092021,                   0,           0.0091127,           0.0091127,           0.0091127
                  63,            0.021884,            0.011149,                   0,             0.99714,             0.99714,             0.99246,             0.80612,            0.015846,           0.0090015,                   0,           0.0090844,           0.0090844,           0.0090844
                  64,             0.01961,             0.01118,                   0,             0.99714,             0.99714,             0.99257,             0.79427,            0.015185,           0.0088591,                   0,           0.0090557,           0.0090557,           0.0090557
                  65,            0.019102,            0.010874,                   0,             0.99713,             0.99714,             0.99217,             0.82089,            0.013862,           0.0084688,                   0,           0.0090266,           0.0090266,           0.0090266
                  66,            0.019698,            0.010791,                   0,             0.99714,             0.99714,              0.9922,             0.80633,            0.014405,           0.0086296,                   0,           0.0089972,           0.0089972,           0.0089972
                  67,            0.020586,            0.011125,                   0,             0.99714,             0.99714,             0.99277,             0.81375,            0.015115,           0.0086619,                   0,           0.0089673,           0.0089673,           0.0089673
                  68,            0.020558,            0.010978,                   0,             0.99714,             0.99714,             0.99249,             0.82901,            0.014587,           0.0086153,                   0,           0.0089371,           0.0089371,           0.0089371
                  69,            0.019045,            0.010789,                   0,             0.99427,             0.99142,             0.99216,             0.80024,            0.019083,            0.010668,                   0,           0.0089065,           0.0089065,           0.0089065
                  70,            0.020061,            0.011363,                   0,             0.99713,             0.99428,             0.99242,             0.82234,            0.014403,           0.0085027,                   0,           0.0088755,           0.0088755,           0.0088755
                  71,            0.020064,            0.010868,                   0,             0.99714,             0.99713,             0.99277,              0.8065,            0.015124,            0.008666,                   0,           0.0088442,           0.0088442,           0.0088442
                  72,            0.020044,            0.010796,                   0,             0.99714,             0.99713,             0.99231,             0.81014,            0.015503,           0.0087481,                   0,           0.0088124,           0.0088124,           0.0088124
                  73,            0.019043,            0.010436,                   0,             0.99714,             0.99714,             0.99246,             0.82146,            0.014392,           0.0085523,                   0,           0.0087804,           0.0087804,           0.0087804
                  74,            0.018106,            0.010529,                   0,             0.99714,             0.99714,             0.99306,             0.81297,            0.015179,           0.0084552,                   0,           0.0087479,           0.0087479,           0.0087479
                  75,             0.01833,            0.010278,                   0,             0.99714,             0.99714,             0.99266,             0.81701,            0.015184,           0.0083414,                   0,           0.0087151,           0.0087151,           0.0087151
                  76,            0.018353,            0.010094,                   0,             0.99714,             0.99714,             0.99246,             0.82639,            0.013435,           0.0082949,                   0,            0.008682,            0.008682,            0.008682
                  77,            0.019449,            0.010408,                   0,              0.9943,             0.99714,             0.99234,             0.82195,             0.01333,           0.0082753,                   0,           0.0086485,           0.0086485,           0.0086485
                  78,            0.018635,            0.010482,                   0,              0.9943,             0.99714,             0.99225,             0.80913,            0.015006,           0.0084902,                   0,           0.0086146,           0.0086146,           0.0086146
                  79,            0.018664,            0.010542,                   0,             0.99714,             0.99714,             0.99237,             0.83129,            0.013451,           0.0082949,                   0,           0.0085805,           0.0085805,           0.0085805
                  80,            0.018176,            0.010341,                   0,             0.99714,             0.99714,             0.99237,             0.83324,             0.01393,           0.0081897,                   0,           0.0085459,           0.0085459,           0.0085459
                  81,            0.018407,            0.010363,                   0,             0.99714,             0.99714,             0.99223,             0.82886,            0.013531,           0.0080655,                   0,           0.0085111,           0.0085111,           0.0085111
                  82,            0.018302,            0.010434,                   0,             0.99714,             0.99714,             0.99229,             0.80942,            0.014438,            0.008095,                   0,           0.0084759,           0.0084759,           0.0084759
                  83,            0.018315,            0.010145,                   0,             0.99713,             0.99714,             0.99217,             0.83546,            0.013521,           0.0081187,                   0,           0.0084404,           0.0084404,           0.0084404
                  84,              0.0176,            0.010047,                   0,             0.99713,             0.99714,             0.99271,             0.82506,            0.013759,           0.0079986,                   0,           0.0084046,           0.0084046,           0.0084046
                  85,            0.016917,             0.00971,                   0,             0.99714,             0.99714,             0.99257,             0.82734,            0.014089,           0.0081389,                   0,           0.0083684,           0.0083684,           0.0083684
                  86,            0.017886,            0.010205,                   0,             0.99713,             0.99429,             0.99256,              0.8426,            0.013353,           0.0078698,                   0,           0.0083319,           0.0083319,           0.0083319
                  87,            0.018993,            0.010417,                   0,             0.99714,             0.99714,             0.99257,              0.8281,            0.013659,           0.0079747,                   0,           0.0082952,           0.0082952,           0.0082952
